date,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
2023-06-23,1880.5621,1880.7084,1870.45,1879.0424,1883.5702,1872.7306,1885.8942,1875.5598,1886.934,1886.934,1876.6205,1876.6205,1887.6975,1868.2574,1875.3478,1887.1685,1920.5963,1919.3116,1924.8256,1904.3058,1901.8734,1908.2239,1881.7659,1892.9216
2023-06-24,1882.1067,1890.2567,1890.5856,1896.87,1897.2593,1897.2593,1886.3146,1886.1957,1883.3284,1883.3284,1894.6055,1894.6066,1894.8315,1894.0758,1894.0758,1888.1547,1868.2686,1881.1008,1885.0707,1888.5908,1889.6476,1877.2958,1877.2958,1878.8068
2023-06-25,1879.0922,1880.2289,1880.7949,1886.7771,1897.4832,1915.0778,1918.6678,1917.9487,1920.8522,1909.3223,1909.9016,1924.4498,1911.5636,1910.0703,1899.2877,1890.2983,1885.4877,1896.8555,1884.9696,1895.1915,1895.3894,1890.0215,1901.8318,1894.8397
2023-06-26,1894.851,1889.1223,1873.1329,1872.59,1872.59,1883.872,1884.1001,1898.4224,1886.9381,1886.9343,1883.6428,1872.8553,1872.8522,1884.7863,1906.4937,1884.2499,1881.1405,1849.3746,1844.076,1845.1201,1859.2677,1850.7078,1848.3126,1860.9092
2023-06-27,1849.558,1864.0865,1866.7819,1876.6212,1876.6212,1866.8002,1863.6963,1874.1676,1879.0637,1881.1205,1881.1406,1877.0854,1887.041,1876.4978,1887.4003,1888.4086,1879.1367,1907.0045,1893.6191,1905.0259,1891.0831,1886.7782,1886.7764,1886.326
2023-06-28,1886.129,1875.7509,1867.6587,1856.723,1856.7148,1868.8069,1869.8368,1858.099,1861.4985,1861.4985,1861.5133,1863.5227,1864.4089,1849.1437,1859.1301,1859.1301,1855.7983,1855.0587,1842.8785,1840.6024,1833.4344,1834.2323,1834.4207,1825.9683
2023-06-29,1836.9717,1837.3398,1831.8638,1830.3141,1840.1774,1840.7721,1840.7721,1843.9264,1849.6714,1851.8535,1859.9021,1869.137,1872.1898,1875.3356,1864.7225,1845.1344,1854.0386,1844.5234,1844.5234,1844.5234,1859.3824,1855.5282,1855.534,1855.608
2023-06-30,1855.6211,1844.3643,1853.3097,1866.1069,1878.1941,1885.055,1876.3678,1873.2413,1889.8284,1891.401,1891.7122,1882.4479,1895.5596,1900.2665,1848.0851,1852.4565,1854.042,1902.802,1941.4935,1927.1517,1929.6348,1919.1129,1932.2975,1939.2922
2023-07-01,1943.0227,1931.5802,1924.2207,1920.7347,1917.2656,1917.2656,1920.7367,1911.0983,1911.0905,1911.0905,1922.7458,1925.0309,1926.4606,1928.5372,1917.7692,1929.3146,1917.7617,1916.801,1916.6725,1916.6584,1928.262,1928.2307,1928.2307,1928.2307
2023-07-02,1928.2355,1928.2358,1916.6676,1913.1248,1910.8104,1921.9479,1921.9479,1921.9479,1921.9479,1910.4244,1922.267,1922.267,1910.7681,1910.7681,1923.023,1926.8403,1922.6484,1911.6802,1906.6896,1906.6896,1914.5936,1920.3367,1924.4524,1942.9993
2023-07-03,1942.9993,1943.1166,1948.5931,1952.8641,1941.2001,1941.2001,1941.2001,1954.1617,1971.8204,1959.341,1955.7513,1966.6117,1970.5797,1967.5629,1959.2356,1970.6722,1964.1208,1967.2941,1967.4053,1972.1453,1962.447,1957.0281,1949.0853,1949.0853
2023-07-04,1961.0039,1949.2845,1961.0337,1961.0356,1966.373,1950.1456,1948.424,1948.424,1946.7349,1958.3086,1958.2545,1959.5657,1950.668,1950.668,1962.423,1950.6686,1950.6549,1953.1611,1948.5403,1945.7509,1945.7509,1944.2892,1944.29,1944.29
2023-07-05,1944.2954,1932.6476,1944.3724,1944.3916,1944.4015,1931.8606,1931.8606,1942.6067,1925.2025,1922.4071,1921.0737,1918.8462,1909.0658,1898.1061,1907.7574,1911.5289,1907.0751,1910.2681,1916.6494,1916.6494,1905.585,1917.1078,1917.1562,1905.6523
2023-07-06,1905.1864,1903.1285,1900.2072,1914.4948,1914.5546,1917.2809,1923.6117,1926.6669,1930.8339,1950.4485,1938.93,1949.9535,1910.3663,1905.0585,1888.954,1881.781,1891.8461,1878.821,1890.4303,1893.618,1893.6688,1879.0515,1871.913,1864.9425
2023-07-07,1846.7357,1837.917,1853.3484,1854.6655,1849.4186,1860.5662,1863.0271,1863.0271,1865.7778,1856.243,1856.2216,1856.2152,1856.1404,1866.0018,1873.7638,1866.4923,1866.381,1865.5382,1864.426,1864.426,1858.2539,1869.4036,1870.8713,1870.8209
2023-07-08,1859.5739,1871.4662,1873.1715,1861.6757,1861.6403,1860.4902,1858.3959,1855.6458,1866.7789,1866.7828,1856.5088,1856.501,1867.6461,1856.4042,1852.2599,1852.2324,1863.3763,1865.2229,1854.1061,1853.9954,1845.3921,1843.4753,1856.3157,1861.186
2023-07-09,1865.6544,1870.9137,1870.9137,1870.9137,1874.2959,1863.0409,1862.9432,1862.8475,1862.8125,1862.7449,1862.7449,2038.1317,1873.9036,1878.7714,1864.0769,1861.9515,1861.9401,1861.9304,1861.9232,1861.915,1863.6906,1874.8975,1863.4152,1857.0913
2023-07-10,1856.2123,1851.2928,1851.2686,1866.3429,1850.0,1856.5945,1854.4503,1853.1053,1852.8209,1862.2845,1853.3967,1864.5835,1864.804,1867.6656,1857.8383,1872.649,1861.5833,1861.5833,1874.0707,1889.6288,1901.5208,1890.1672,1874.2819,1878.6771
2023-07-11,1881.8834,1872.2686,1884.2102,1872.9581,1884.2018,1884.2018,1872.9215,1872.9215,1872.9215,1878.4917,1866.0051,1865.1145,1865.1029,1865.0814,1864.6957,1877.7427,1867.3978,1876.7266,1876.7877,1876.7877,1876.7694,1877.6431,1877.6428,1878.8425
2023-07-12,1879.7352,1880.7955,1880.7955,1877.2738,1877.2736,1877.2837,1877.2211,1883.3788,1895.1896,1895.1896,1883.9723,1883.9692,1883.993,1894.1152,1892.0505,1899.7246,1881.2169,1890.222,1890.4675,1878.4543,1867.5387,1867.5072,1876.3942,1876.3942
2023-07-13,1876.4941,1876.4731,1876.2255,1876.2255,1864.9873,1863.6752,1863.6752,1874.4069,1874.4082,1874.6793,1874.6793,1883.6162,1884.7767,1884.9491,1887.2963,1888.0863,1938.0848,1965.0846,1997.8038,1992.664,1990.5464,1983.2858,1973.3832,1987.1702
2023-07-14,2009.8998,2025.3323,2018.04,2006.1205,2005.9341,2005.8252,2005.8165,2004.969,1988.7073,1988.7073,1991.0258,1991.0258,1985.3821,1997.349,1994.4822,2006.4481,2007.0115,1983.3937,1960.628,1916.0013,1910.5039,1918.8977,1930.2046,1930.6552
2023-07-15,1941.011,1929.1898,1929.1189,1928.8732,1927.6577,1927.6345,1927.6321,1939.7756,1944.1421,1944.1458,1944.1567,1946.6423,1946.5365,1946.4575,1944.6454,1932.7313,1942.5603,1930.4288,1930.4594,1942.072,1930.2672,1930.1643,1926.8912,1926.8013
2023-07-16,1929.5542,1929.5542,1929.041,1921.6543,1921.5464,1921.4388,1921.437,1933.0476,1933.366,1933.3948,1933.7451,1936.2704,1924.6833,1924.663,1938.2126,1931.5107,1943.3922,1943.7977,1943.9113,1930.6062,1926.7291,1926.6284,1938.2412,1938.3114
2023-07-17,1918.6349,1918.5999,1930.219,1930.1232,1928.1041,1928.1041,1928.0841,1928.0684,1927.7618,1926.0394,1913.7084,1911.5223,1907.7417,1913.8314,1917.1234,1905.741,1903.6958,1900.1537,1895.2076,1888.4518,1878.1462,1884.7046,1919.6198,1908.1488
2023-07-18,1907.6216,1907.8502,1908.1617,1907.4954,1906.8948,1917.9971,1903.7177,1905.4203,1906.0713,1906.8185,1906.8185,1908.2996,1892.0745,1887.0184,1898.8301,1903.3535,1891.4597,1890.007,1891.9247,1903.4249,1890.4332,1889.7207,1889.5922,1902.0645
2023-07-19,1902.3553,1912.214,1913.1484,1913.1667,1915.266,1906.2992,1906.3477,1906.1948,1906.3633,1903.4344,1903.0217,1914.6335,1914.7925,1903.4818,1907.0187,1896.5769,1907.9053,1909.007,1906.5507,1915.9552,1903.7855,1897.8903,1894.9274,1894.9274
2023-07-20,1883.9576,1895.2861,1896.3439,1899.7266,1888.3622,1900.1954,1909.5571,1909.3268,1913.8704,1917.7239,1921.4323,1917.7341,1917.5784,1916.059,1912.1526,1885.5376,1885.4236,1889.9242,1893.865,1893.8917,1882.0775,1893.461,1898.1898,1886.7238
2023-07-21,1886.632,1886.632,1897.9443,1889.78,1889.7255,1889.7235,1889.7225,1889.7185,1887.9548,1887.9232,1885.134,1896.5383,1885.1301,1896.5406,1884.5505,1895.1276,1895.5441,1895.608,1899.8666,1891.9984,1885.1978,1885.208,1896.665,1885.395
2023-07-22,1896.7844,1896.7844,1902.1558,1893.6808,1892.6125,1892.6027,1892.5425,1891.4331,1890.5233,1889.5677,1888.1793,1883.5817,1895.1007,1895.4159,1895.4159,1895.4159,1883.7803,1895.0964,1895.0093,1895.0093,1895.0093,1893.2546,1893.2598,1881.071
2023-07-23,1867.733,1868.7708,1871.259,1873.1696,1873.2168,1874.633,1868.0404,1868.0404,1868.0425,1879.3015,1879.3282,1879.3307,1879.5051,1879.4684,1879.536,1868.2798,1879.5945,1888.5236,1894.6378,1902.8134,1895.8973,1884.5474,1886.916,1887.1042
2023-07-24,1889.169,1878.7695,1875.3706,1872.5149,1865.7152,1874.3682,1874.3821,1874.3844,1877.4314,1860.7574,1835.9004,1852.5072,1843.8228,1854.9458,1843.5608,1841.7686,1846.4265,1848.4952,1848.5337,1851.5135,1852.0708,1852.1155,1852.1161,1852.1204
2023-07-25,1852.1208,1852.1208,1852.7378,1856.0245,1856.048,1856.048,1856.048,1844.9128,1844.8788,1856.0009,1862.1453,1862.1525,1862.1627,1850.919,1855.229,1854.1223,1853.6248,1853.0026,1852.4547,1865.122,1865.1267,1853.9547,1853.9547,1865.1342
2023-07-26,1853.7787,1853.7693,1852.322,1864.2144,1866.2098,1854.8832,1854.4762,1854.1603,1851.7031,1851.7,1848.9908,1848.9949,1848.9918,1848.9918,1860.369,1867.0895,1856.0409,1856.0199,1855.967,1868.1327,1878.8768,1886.9513,1869.7112,1878.3783
2023-07-27,1878.3783,1867.1781,1867.1409,1878.3407,1878.9254,1880.1842,1880.1842,1880.1842,1880.6852,1880.6854,1885.398,1885.649,1874.3813,1874.1046,1870.9457,1868.5637,1864.1353,1864.1333,1863.0775,1855.4478,1852.4465,1861.224,1861.2246,1861.2845
2023-07-28,1861.388,1861.388,1864.3207,1864.4835,1864.5111,1864.5111,1864.5111,1864.5708,1864.5708,1853.3928,1868.0112,1868.0303,1868.0479,1872.2389,1873.5564,1881.9287,1872.0768,1872.3918,1866.566,1866.545,1877.8046,1877.8876,1877.9175,1877.9175
2023-07-29,1877.976,1877.976,1867.4717,1878.7195,1878.7195,1878.7152,1867.4567,1867.4567,1878.6877,1866.2518,1867.4308,1867.4155,1867.4001,1867.4001,1878.6624,1878.6765,1878.6881,1867.3002,1867.2799,1878.7826,1879.1515,1879.1515,1879.1515,1874.3394
2023-07-30,1885.6478,1885.6478,1885.6478,1874.405,1874.405,1885.7026,1885.6995,1873.8384,1885.1549,1873.7236,1873.7236,1873.7236,1883.5023,1872.218,1883.364,1883.8102,1872.9637,1872.9609,1884.1978,1872.8987,1860.4373,1864.89,1853.8043,1864.9772
2023-07-31,1865.3386,1876.4221,1865.1942,1865.1769,1876.4061,1863.5814,1862.3173,1862.1278,1862.1271,1862.1271,1862.1271,1862.1271,1873.3505,1873.3282,1862.1462,1860.4132,1855.5057,1865.161,1853.9564,1853.9698,1853.9535,1851.6461,1862.1118,1850.9398
2023-08-01,1850.9214,1862.3666,1851.6992,1822.7323,1822.6365,1819.9983,1819.9708,1834.9773,1835.2765,1825.2659,1836.2754,1836.2134,1825.2362,1825.3021,1836.2579,1825.0876,1835.2927,1829.0725,1828.8164,1851.4059,1843.9451,1855.0515,1843.9236,1856.4824
2023-08-02,1873.8707,1877.9327,1867.1658,1866.3732,1862.0505,1863.8,1858.2861,1856.942,1855.1276,1851.6638,1862.8175,1862.8217,1862.844,1851.5027,1848.8032,1838.9652,1845.1659,1832.988,1826.325,1826.2806,1841.7881,1842.993,1842.993,1842.993
2023-08-03,1834.1426,1834.1082,1834.0759,1845.1377,1834.1144,1834.0978,1832.6716,1831.6146,1830.4016,1835.3168,1835.3367,1836.3824,1836.609,1837.0411,1837.1908,1846.4751,1835.9926,1848.8601,1843.5822,1840.451,1839.5046,1850.9133,1837.2457,1841.8749
2023-08-04,1841.8749,1841.8749,1830.2358,1840.6786,1829.6466,1829.6466,1829.6803,1829.678,1829.678,1829.678,1840.7136,1840.7438,1829.444,1841.897,1836.9669,1847.3466,1847.3743,1847.3767,1836.2861,1836.7709,1825.6622,1829.3484,1830.1813,1819.2378
2023-08-05,1830.1981,1830.1981,1819.6945,1830.6681,1830.5398,1830.5488,1830.9341,1830.9503,1819.9844,1830.9556,1830.9556,1831.2349,1821.3638,1832.3401,1832.8784,1834.2158,1834.2158,1823.2338,1834.2086,1836.3346,1836.9763,1837.0089,1837.0298,1837.0266
2023-08-06,1837.047,1837.0616,1837.1034,1826.1503,1826.1483,1826.1483,1826.1461,1826.1461,1826.1461,1826.1461,1826.1461,1826.1448,1837.1459,1826.1522,1825.6171,1823.7417,1823.7354,1835.2162,1834.7292,1834.7292,1834.7213,1834.7336,1834.7382,1823.7478
2023-08-07,1823.7463,1834.7399,1841.2386,1841.6227,1842.8196,1842.8527,1831.8312,1829.1412,1829.0574,1829.0563,1829.0547,1840.0776,1829.0287,1838.5558,1823.7659,1823.2272,1810.3164,1815.8928,1816.327,1817.4286,1825.7465,1825.9597,1827.8069,1827.8182
2023-08-08,1827.8469,1821.5902,1832.5939,1832.5939,1835.5343,1826.9585,1928.8926,1928.8926,1826.9458,1826.9364,1837.8455,1837.8455,1826.8508,1843.934,1834.3685,1843.9142,1845.5509,1856.2888,1845.1528,1866.8064,1856.5054,1867.2332,1861.0985,1865.7524
2023-08-09,1854.3763,1854.3395,1864.5487,1863.5287,1852.3519,1852.3402,1852.3284,1852.2649,1863.4084,1863.459,1863.4469,1853.2007,1864.4877,1868.7516,1859.159,1852.7767,1850.2596,1846.4701,1846.4701,1845.8701,1845.8066,1845.8066,1856.93,1856.9678
2023-08-10,1857.2551,1857.285,1857.3804,1857.4675,1857.4764,1846.3805,1846.3795,1846.3765,1846.3818,1846.3755,1857.5107,1846.3748,1842.5398,1848.0139,1862.556,1846.5653,1846.5653,1846.3662,1844.7274,1844.7274,1844.7274,1855.6952,1855.6952,1855.895
2023-08-11,1855.895,1844.7979,1844.6757,1842.1512,1841.8195,1841.8195,1852.9497,1852.9985,1853.0496,1841.9769,1842.438,1853.5415,1842.2802,1842.1989,1853.7468,1843.6605,1841.4724,1841.4724,1850.077,1838.9198,1838.918,1838.914,1838.908,1850.0131
2023-08-12,1850.0452,1851.4148,1851.7446,1851.7643,1851.7643,1851.8816,1851.889,1851.9117,1851.9213,1840.9031,1852.0872,1852.0872,1840.9818,1852.3802,1852.3892,1841.2994,1852.8541,1852.8726,1841.7776,1852.8798,1852.9127,1841.8375,1841.8375,1852.9489
2023-08-13,1852.9819,1853.0127,1853.0149,1853.0085,1853.0135,1853.0175,1853.0375,1853.0645,1841.9874,1853.2114,1853.2114,1853.1884,1842.1177,1853.2382,1853.4126,1853.488,1853.5017,1853.5282,1853.8114,1854.5739,1848.3856,1859.4916,1845.7277,1845.7277
2023-08-14,1844.7554,1844.7554,1833.7074,1845.6946,1845.7665,1847.1298,1849.2867,1849.6782,1849.6968,1849.8373,1849.8547,1849.869,1849.8748,1838.8073,1838.8159,1852.2494,1854.4944,1855.522,1844.0265,1839.4963,1839.3292,1839.1667,1850.2532,1839.2006
2023-08-15,1850.2697,1850.2196,1839.1764,1839.1505,1850.2351,1839.1423,1838.9789,1849.9672,1838.3242,1838.323,1838.3058,1838.3094,1836.5742,1836.5634,1836.2034,1835.7222,1835.7268,1834.8284,1834.5381,1833.9891,1828.2319,1830.0468,1830.084,1819.0187
2023-08-16,1829.976,1830.0571,1830.1185,1830.1362,1830.2021,1819.2687,1819.0272,1817.9215,1817.9215,1817.9174,1817.9174,1817.8978,1828.8469,1817.7979,1817.715,1817.6318,1816.9895,1812.3322,1823.7936,1827.0734,1816.0994,1810.7041,1810.8995,1812.4818
2023-08-17,1800.5792,1795.821,1799.3552,1799.6537,1799.7432,1799.7882,1801.0968,1801.3342,1790.6125,1790.4576,1786.7809,1783.8353,1790.5945,1790.5989,1779.9022,1769.1306,1745.8142,1746.4233,1735.9622,1743.0063,1743.0825,1717.3489,1617.7286,1702.396
2023-08-18,1691.6866,1696.7307,1693.8942,1677.653,1671.3884,1675.4048,1678.9696,1698.756,1686.4117,1695.6194,1683.7057,1691.4893,1678.6304,1676.4009,1671.4205,1667.5505,1654.628,1649.2758,1666.3618,1665.6443,1663.1836,1666.833,1659.122,1659.3258
2023-08-19,1658.1669,1660.4362,1660.1152,1658.477,1665.2854,1655.0616,1654.5988,1654.5781,1663.7627,1655.4038,1654.452,1651.9962,1661.9695,1662.487,1655.0077,1665.5914,1683.5625,1683.5382,1684.8566,1675.1747,1675.5316,1678.7867,1668.5096,1668.5096
2023-08-20,1674.4551,1674.7289,1672.0615,1672.2675,1672.2675,1664.1947,1663.9673,1662.4061,1672.5668,1662.5391,1672.5245,1673.1722,1675.1461,1676.8091,1667.4785,1667.4395,1674.9049,1675.0731,1678.7435,1678.7766,1678.7534,1683.3824,1689.8398,1679.6802
2023-08-21,1679.6625,1679.6625,1678.9147,1677.3727,1675.4757,1674.5505,1676.7812,1670.9294,1669.5515,1668.4407,1668.035,1662.2266,1672.5494,1675.6091,1677.55,1670.7827,1650.1364,1664.2185,1665.2473,1668.0679,1675.0149,1665.6248,1665.6248,1675.6628
2023-08-22,1675.6628,1665.5673,1663.2489,1661.6912,1661.2805,1660.7728,1660.7728,1669.6525,1669.6583,1669.6583,1669.6589,1659.605,1669.5983,1659.0636,1663.1188,1653.1234,1646.0575,1639.7278,1620.0612,1641.3461,1628.4773,1632.585,1599.4646,1621.6992
2023-08-23,1635.0887,1629.8511,1639.0104,1629.1608,1629.1312,1639.5209,1639.606,1643.7256,1641.9858,1641.9827,1642.0,1641.395,1649.498,1636.8136,1649.9556,1657.1082,1658.5782,1685.1217,1682.2043,1686.6421,1686.04,1691.4265,1660.6057,1679.5822
2023-08-24,1682.1106,1682.6396,1672.6334,1672.5731,1682.6912,1682.6912,1672.6455,1682.6727,1672.7032,1680.7184,1666.9401,1676.2062,1665.955,1664.6575,1660.2004,1643.6635,1641.6245,1645.3093,1651.1908,1641.2986,1652.9276,1653.1133,1653.8341,1644.2749
2023-08-25,1663.6034,1653.3525,1652.777,1653.8213,1656.4464,1646.5233,1646.5305,1646.522,1646.5028,1657.2589,1657.2914,1647.3601,1647.408,1657.3804,1652.77,1643.248,1644.187,1639.4271,1645.8048,1654.889,1643.1528,1643.0775,1652.9866,1653.2435
2023-08-26,1654.564,1654.5798,1655.2648,1655.9387,1655.9213,1655.9213,1655.9886,1656.1129,1656.1199,1656.151,1646.2817,1646.1958,1646.2302,1646.0442,1646.007,1655.934,1655.9702,1655.6747,1643.1252,1653.0312,1653.0312,1653.0312,1653.0398,1643.143
2023-08-27,1653.0559,1643.1862,1653.0756,1653.102,1653.1204,1653.166,1653.166,1653.908,1653.9792,1653.9868,1654.0287,1654.062,1644.1749,1644.188,1654.7599,1658.2593,1658.5454,1658.8907,1649.2075,1659.4283,1649.2292,1659.159,1659.232,1660.0322
2023-08-28,1660.7493,1648.9436,1647.4678,1657.3302,1647.4275,1646.3236,1646.621,1646.635,1636.6892,1633.9148,1626.3267,1637.7312,1639.8127,1648.8152,1647.1401,1646.0515,1653.6592,1643.777,1653.8379,1654.6469,1647.8643,1647.8911,1642.1115,1652.0332
2023-08-29,1655.9498,1656.0972,1650.6818,1649.9554,1659.5886,1648.7831,1648.6113,1644.7277,1644.4922,1644.2607,1643.7314,1648.8604,1638.9878,1638.9878,1649.4153,1722.4294,1722.1478,1737.7083,1737.7083,1737.7083,1731.1774,1726.4266,1736.8239,1736.7957
2023-08-30,1733.993,1722.0905,1714.9326,1725.2692,1723.049,1723.049,1723.049,1723.1428,1723.1428,1712.0927,1712.0927,1720.277,1709.9655,1720.2955,1719.3094,1699.3058,1708.3715,1708.3715,1697.019,1697.019,1696.7788,1706.9921,1696.7443,1696.6862
2023-08-31,1696.5989,1696.4763,1696.4128,1696.1332,1696.1332,1696.1332,1706.102,1706.5558,1706.8301,1706.8301,1706.8301,1707.8926,1710.6674,1705.1266,1700.1886,1698.7897,1681.6844,1648.7352,1662.8146,1655.2646,1650.6008,1645.3411,1649.5443,1649.5443
2023-09-01,1639.6609,1653.7489,1653.8015,1643.7819,1643.7819,1653.554,1650.8928,1650.8966,1650.8966,1650.9244,1650.9244,1641.0326,1650.7697,1639.7185,1635.8195,1623.4325,1630.1329,1623.6644,1613.9788,1615.9431,1622.729,1624.2987,1623.6261,1632.9958
2023-09-02,1623.2306,1623.2306,1623.2306,1623.2306,1623.2306,1633.3881,1637.1307,1627.3198,1627.3032,1627.3032,1627.0841,1627.0132,1636.8102,1627.088,1638.8986,1639.364,1634.374,1634.2194,1632.4858,1629.7152,1629.6461,1629.6287,1639.3134,1629.326
2023-09-03,1629.326,1629.2959,1639.1074,1639.128,1639.234,1639.234,1639.234,1639.283,1639.283,1639.283,1639.2854,1639.3107,1629.3593,1629.841,1639.4413,1629.7426,1629.7449,1625.3801,1635.4796,1641.6066,1641.739,1644.8732,1635.2979,1633.302
2023-09-04,1633.2384,1643.0559,1631.9415,1641.7621,1644.4254,1644.5175,1644.5175,1634.6572,1634.646,1644.5696,1634.6052,1633.2615,1630.6301,1627.8298,1637.6588,1627.3939,1632.872,1632.885,1635.0616,1625.2606,1625.1635,1625.1311,1617.1078,1616.2871
2023-09-05,1632.2747,1622.485,1630.5872,1617.0536,1619.6937,1622.5026,1622.5026,1626.157,1626.3606,1627.447,1634.7922,1626.019,1635.8708,1638.0934,1628.1089,1635.6272,1642.6467,1643.9272,1633.1925,1632.362,1631.5746,1636.0958,1635.9633,1635.1732
2023-09-06,1635.1732,1625.3103,1635.1749,1638.8754,1638.8754,1629.602,1627.3385,1627.0841,1636.6875,1636.6957,1626.8903,1626.855,1636.5665,1636.4751,1625.2632,1619.4554,1619.4554,1617.2437,1643.649,1643.649,1634.6888,1634.734,1634.7795,1634.7795
2023-09-07,1634.79,1634.7598,1634.7123,1637.6597,1639.2471,1639.2471,1641.211,1631.3677,1631.3473,1631.3005,1630.6409,1628.2,1635.1587,1633.1921,1623.1006,1632.7465,1633.3959,1633.3959,1639.5176,1639.5176,1629.8584,1640.5322,1643.0011,1644.3102
2023-09-08,1654.1348,1657.127,1646.2521,1643.5094,1653.4194,1653.4194,1643.3973,1652.4618,1652.5143,1641.2985,1634.0049,1627.0067,1627.5077,1631.2059,1633.4929,1623.1719,1623.1719,1623.1719,1632.4169,1632.4175,1634.0095,1636.643,1636.643,1627.0409
2023-09-09,1627.9563,1637.7596,1637.7596,1637.7596,1637.7596,1637.7765,1637.8833,1637.8933,1637.9016,1637.9027,1637.9396,1628.1343,1628.1304,1628.1304,1637.9506,1637.9506,1628.1321,1628.1321,1637.926,1628.3572,1628.3572,1628.3572,1628.3572,1628.3564
2023-09-10,1638.1958,1627.4716,1636.3818,1626.4113,1626.2712,1627.8375,1618.1345,1627.9033,1627.9521,1627.9521,1618.2318,1618.2411,1628.0245,1628.0245,1628.0245,1615.462,1622.3601,1612.9347,1603.2174,1613.6522,1618.4774,1624.9344,1617.609,1627.403
2023-09-11,1616.0868,1603.0864,1603.0864,1612.7428,1614.0433,1614.295,1616.937,1607.4816,1616.9462,1613.6351,1586.7946,1591.5865,1582.052,1593.396,1582.4142,1562.0026,1563.6481,1565.1669,1563.4434,1552.4498,1530.9911,1544.6697,1547.7196,1546.625
2023-09-12,1545.8169,1549.2854,1549.3641,1559.0516,1590.3746,1581.0394,1581.0394,1585.4662,1583.8474,1583.8895,1589.2494,1615.1556,1615.2606,1602.8156,1609.11,1595.9031,1605.5748,1606.2224,1585.5527,1594.7103,1597.812,1597.5393,1597.0647,1596.2279
2023-09-13,1590.8337,1601.0055,1604.6189,1593.6193,1596.2924,1586.7156,1586.7156,1593.9913,1592.7954,1594.3859,1601.6013,1603.251,1597.2593,1593.2478,1602.4357,1610.5398,1607.231,1605.618,1605.0852,1605.0852,1605.3553,1605.6145,1607.1744,1607.1744
2023-09-14,1601.9456,1636.4948,1618.7412,1627.7719,1617.8556,1623.4347,1612.3945,1622.4392,1615.2188,1624.953,1624.957,1624.9978,1626.4032,1630.8439,1631.1674,1637.5223,1629.1666,1636.7269,1638.1982,1629.9453,1629.3794,1627.479,1624.7979,1624.7026
2023-09-15,1624.6069,1623.2083,1633.3647,1635.5494,1635.7875,1626.1746,1626.168,1626.168,1626.0906,1626.4879,1636.2668,1626.3163,1629.0289,1619.27,1618.1761,1611.6437,1611.6395,1623.0804,1623.3533,1623.4104,1623.4413,1623.4537,1627.335,1645.808
2023-09-16,1641.2354,1640.1316,1638.8011,1650.6328,1640.3912,1638.4222,1638.0319,1644.0186,1634.2024,1643.485,1633.4069,1641.7255,1631.9072,1631.9072,1641.7435,1641.7435,1631.9049,1632.0164,1641.8672,1641.886,1632.0043,1632.0043,1632.0043,1632.0488
2023-09-17,1629.469,1623.306,1623.306,1620.8263,1630.6134,1631.5414,1631.5414,1631.7365,1632.0632,1623.2439,1634.3602,1635.2151,1635.24,1635.3375,1635.4381,1635.4727,1635.5249,1634.1959,1620.7092,1620.7092,1619.4133,1614.1688,1622.397,1622.4138
2023-09-18,1623.4417,1619.4014,1619.562,1625.7231,1625.8562,1625.8562,1635.6646,1636.4591,1638.1613,1638.2319,1640.6818,1651.13,1658.7188,1660.4448,1652.412,1660.7847,1661.4686,1650.9832,1636.3718,1642.7513,1642.7513,1642.7513,1635.0156,1644.9181
2023-09-19,1634.99,1637.0348,1637.2836,1639.785,1643.034,1643.1418,1643.2448,1643.2448,1642.8691,1644.8158,1651.375,1642.3887,1642.4058,1651.4613,1636.9442,1647.9686,1659.241,1648.2256,1648.2256,1642.8141,1639.602,1649.479,1647.7096,1647.7096
2023-09-20,1637.6532,1647.8569,1649.4121,1639.9501,1645.9069,1635.732,1633.7695,1631.4755,1631.429,1631.393,1631.393,1621.0735,1632.797,1621.5667,1633.696,1633.925,1633.9742,1633.9885,1624.2047,1628.6064,1617.4149,1624.2529,1620.0221,1629.7787
2023-09-21,1619.8071,1619.5864,1613.8944,1613.8832,1623.6066,1624.6919,1614.9282,1624.6083,1614.8805,1614.7103,1602.6261,1589.7057,1589.3503,1585.4349,1578.2164,1585.2224,1585.2224,1578.0609,1592.6293,1592.8097,1592.8097,1592.9854,1592.9081,1583.2206
2023-09-22,1583.1832,1591.2933,1584.9985,1595.2567,1587.0247,1596.5835,1596.5978,1596.6041,1597.2412,1592.8326,1592.8326,1592.8326,1592.8145,1592.496,1592.1859,1592.1816,1592.1757,1587.9437,1596.5651,1597.0728,1599.1349,1589.407,1589.407,1589.1914
2023-09-23,1598.7123,1589.1245,1589.1245,1598.7069,1589.099,1589.099,1589.0851,1589.0299,1598.5134,1588.9299,1588.9142,1588.9142,1598.4928,1588.9205,1588.5433,1597.807,1587.3462,1587.3453,1596.9279,1596.9854,1587.3779,1587.323,1587.3203,1587.3794
